,ds,y
429,2022-10-12 04:00:00,1291.91
430,2022-10-12 05:00:00,1292.0
431,2022-10-12 06:00:00,1296.94
432,2022-10-12 07:00:00,1293.88
433,2022-10-12 08:00:00,1297.76
434,2022-10-12 09:00:00,1302.99
435,2022-10-12 10:00:00,1299.99
436,2022-10-12 11:00:00,1297.68
437,2022-10-12 12:00:00,1294.6
438,2022-10-12 13:00:00,1298.76
439,2022-10-12 14:00:00,1296.41
440,2022-10-12 15:00:00,1299.24
441,2022-10-12 16:00:00,1294.66
442,2022-10-12 17:00:00,1292.17
443,2022-10-12 18:00:00,1296.04
444,2022-10-12 19:00:00,1297.05
445,2022-10-12 20:00:00,1299.19
446,2022-10-12 21:00:00,1299.86
447,2022-10-12 22:00:00,1294.51
448,2022-10-12 23:00:00,1294.44
449,2022-10-13 00:00:00,1296.44
450,2022-10-13 01:00:00,1292.72
451,2022-10-13 02:00:00,1286.88
452,2022-10-13 03:00:00,1286.47
453,2022-10-13 04:00:00,1284.55
454,2022-10-13 05:00:00,1287.46
455,2022-10-13 06:00:00,1284.07
456,2022-10-13 07:00:00,1277.43
457,2022-10-13 08:00:00,1278.21
458,2022-10-13 09:00:00,1273.52
459,2022-10-13 10:00:00,1242.95
460,2022-10-13 11:00:00,1243.09
461,2022-10-13 12:00:00,1217.93
462,2022-10-13 13:00:00,1222.56
463,2022-10-13 14:00:00,1222.02
464,2022-10-13 15:00:00,1256.9
465,2022-10-13 16:00:00,1265.3
466,2022-10-13 17:00:00,1275.1
467,2022-10-13 18:00:00,1285.68
468,2022-10-13 19:00:00,1287.03
469,2022-10-13 20:00:00,1293.65
470,2022-10-13 21:00:00,1294.84
471,2022-10-13 22:00:00,1292.43
472,2022-10-13 23:00:00,1287.08
473,2022-10-14 00:00:00,1290.24
474,2022-10-14 01:00:00,1328.97
475,2022-10-14 02:00:00,1332.61
476,2022-10-14 03:00:00,1329.76
477,2022-10-14 04:00:00,1327.1
478,2022-10-14 05:00:00,1326.36
479,2022-10-14 06:00:00,1325.76
480,2022-10-14 07:00:00,1321.74
481,2022-10-14 08:00:00,1321.58
482,2022-10-14 09:00:00,1327.52
483,2022-10-14 10:00:00,1330.39
484,2022-10-14 11:00:00,1325.87
485,2022-10-14 12:00:00,1338.74
486,2022-10-14 13:00:00,1330.83
487,2022-10-14 14:00:00,1320.3
488,2022-10-14 15:00:00,1310.04
489,2022-10-14 16:00:00,1304.63
490,2022-10-14 17:00:00,1308.62
491,2022-10-14 18:00:00,1300.22
492,2022-10-14 19:00:00,1298.72
493,2022-10-14 20:00:00,1300.93
494,2022-10-14 21:00:00,1292.15
495,2022-10-14 22:00:00,1295.78
496,2022-10-14 23:00:00,1296.27
497,2022-10-15 00:00:00,1295.97
498,2022-10-15 01:00:00,1298.16
499,2022-10-15 02:00:00,1299.0
500,2022-10-15 03:00:00,1300.26
501,2022-10-15 04:00:00,1298.52
502,2022-10-15 05:00:00,1295.3
503,2022-10-15 06:00:00,1293.56
504,2022-10-15 07:00:00,1294.99
505,2022-10-15 08:00:00,1280.47
506,2022-10-15 09:00:00,1280.22
507,2022-10-15 10:00:00,1284.88
508,2022-10-15 11:00:00,1287.42
509,2022-10-15 12:00:00,1285.34
510,2022-10-15 13:00:00,1288.96
511,2022-10-15 14:00:00,1288.51
512,2022-10-15 15:00:00,1286.08
513,2022-10-15 16:00:00,1285.37
514,2022-10-15 17:00:00,1282.88
515,2022-10-15 18:00:00,1283.17
516,2022-10-15 19:00:00,1282.47
517,2022-10-15 20:00:00,1280.91
518,2022-10-15 21:00:00,1275.56
519,2022-10-15 22:00:00,1271.0
520,2022-10-15 23:00:00,1274.92
521,2022-10-16 00:00:00,1281.56
522,2022-10-16 01:00:00,1282.69
523,2022-10-16 02:00:00,1281.93
524,2022-10-16 03:00:00,1283.63
525,2022-10-16 04:00:00,1284.58
526,2022-10-16 05:00:00,1284.65
527,2022-10-16 06:00:00,1284.24
528,2022-10-16 07:00:00,1283.24
529,2022-10-16 08:00:00,1288.87
530,2022-10-16 09:00:00,1285.91
531,2022-10-16 10:00:00,1281.68
532,2022-10-16 11:00:00,1284.03
533,2022-10-16 12:00:00,1282.0
534,2022-10-16 13:00:00,1284.65
535,2022-10-16 14:00:00,1283.12
536,2022-10-16 15:00:00,1286.35
537,2022-10-16 16:00:00,1284.55
538,2022-10-16 17:00:00,1284.34
539,2022-10-16 18:00:00,1283.06
540,2022-10-16 19:00:00,1308.09
541,2022-10-16 20:00:00,1310.5
542,2022-10-16 21:00:00,1293.25
543,2022-10-16 22:00:00,1308.32
544,2022-10-16 23:00:00,1305.95
545,2022-10-17 00:00:00,1303.38
546,2022-10-17 01:00:00,1296.96
547,2022-10-17 02:00:00,1299.87
548,2022-10-17 03:00:00,1301.59
549,2022-10-17 04:00:00,1305.04
550,2022-10-17 05:00:00,1308.59
551,2022-10-17 06:00:00,1307.06
552,2022-10-17 07:00:00,1312.22
553,2022-10-17 08:00:00,1308.98
554,2022-10-17 09:00:00,1317.98
555,2022-10-17 10:00:00,1319.45
556,2022-10-17 11:00:00,1317.41
557,2022-10-17 12:00:00,1319.53
558,2022-10-17 13:00:00,1331.41
559,2022-10-17 14:00:00,1326.0
560,2022-10-17 15:00:00,1329.18
561,2022-10-17 16:00:00,1321.08
562,2022-10-17 17:00:00,1320.84
563,2022-10-17 18:00:00,1320.79
564,2022-10-17 19:00:00,1325.54
565,2022-10-17 20:00:00,1329.78
566,2022-10-17 21:00:00,1330.63
567,2022-10-17 22:00:00,1331.11
568,2022-10-17 23:00:00,1331.4
569,2022-10-18 00:00:00,1337.98
570,2022-10-18 01:00:00,1332.83
571,2022-10-18 02:00:00,1327.69
572,2022-10-18 03:00:00,1333.31
573,2022-10-18 04:00:00,1335.05
574,2022-10-18 05:00:00,1332.01
575,2022-10-18 06:00:00,1335.92
576,2022-10-18 07:00:00,1336.74
577,2022-10-18 08:00:00,1322.78
578,2022-10-18 09:00:00,1324.58
579,2022-10-18 10:00:00,1325.07
580,2022-10-18 11:00:00,1325.89
581,2022-10-18 12:00:00,1331.12
582,2022-10-18 13:00:00,1321.95
583,2022-10-18 14:00:00,1308.28
584,2022-10-18 15:00:00,1307.61
585,2022-10-18 16:00:00,1309.93
586,2022-10-18 17:00:00,1309.15
587,2022-10-18 18:00:00,1293.46
588,2022-10-18 19:00:00,1300.85
589,2022-10-18 20:00:00,1314.17
590,2022-10-18 21:00:00,1310.4
591,2022-10-18 22:00:00,1312.6
592,2022-10-18 23:00:00,1310.71
593,2022-10-19 00:00:00,1300.89
594,2022-10-19 01:00:00,1306.34
595,2022-10-19 02:00:00,1306.13
596,2022-10-19 03:00:00,1305.16
597,2022-10-19 04:00:00,1303.36
598,2022-10-19 05:00:00,1301.37
599,2022-10-19 06:00:00,1294.49
600,2022-10-19 07:00:00,1299.77
601,2022-10-19 08:00:00,1299.47
602,2022-10-19 09:00:00,1306.55
603,2022-10-19 10:00:00,1300.76
604,2022-10-19 11:00:00,1300.25
605,2022-10-19 12:00:00,1299.58
606,2022-10-19 13:00:00,1293.42
607,2022-10-19 14:00:00,1296.55
608,2022-10-19 15:00:00,1304.76
609,2022-10-19 16:00:00,1298.07
610,2022-10-19 17:00:00,1295.64
611,2022-10-19 18:00:00,1296.32
612,2022-10-19 19:00:00,1296.94
613,2022-10-19 20:00:00,1294.49
614,2022-10-19 21:00:00,1294.33
615,2022-10-19 22:00:00,1286.37
616,2022-10-19 23:00:00,1285.09
617,2022-10-20 00:00:00,1276.85
618,2022-10-20 01:00:00,1279.79
619,2022-10-20 02:00:00,1282.24
620,2022-10-20 03:00:00,1279.98
621,2022-10-20 04:00:00,1290.9
622,2022-10-20 05:00:00,1292.36
623,2022-10-20 06:00:00,1291.31
624,2022-10-20 07:00:00,1292.43
625,2022-10-20 08:00:00,1291.17
626,2022-10-20 09:00:00,1296.3
627,2022-10-20 10:00:00,1299.03
628,2022-10-20 11:00:00,1299.64
629,2022-10-20 12:00:00,1292.32
630,2022-10-20 13:00:00,1297.9
631,2022-10-20 14:00:00,1306.13
632,2022-10-20 15:00:00,1299.83
633,2022-10-20 16:00:00,1290.59
634,2022-10-20 17:00:00,1284.81
635,2022-10-20 18:00:00,1288.9
636,2022-10-20 19:00:00,1284.56
